trip_id,waktu,latitude,longitude,kecepatan_kmh,jarak_km
1,2025-03-03 16:28:30,-6.125803,106.777314,25.7,0.21422
1,2025-03-03 16:29:00,-6.127554,106.778897,31.5,0.26236
1,2025-03-03 16:29:30,-6.129163,106.780547,30.7,0.25608
1,2025-03-03 16:30:00,-6.130267,106.782103,25.5,0.21243
1,2025-03-03 16:30:30,-6.131061,106.784079,28.3,0.2356
1,2025-03-03 16:31:00,-6.131472,106.785721,22.6,0.18861
1,2025-03-03 16:31:30,-6.131727,106.787527,24.2,0.20163
1,2025-03-03 16:32:00,-6.131972,106.789256,23.2,0.1931
1,2025-03-03 16:32:30,-6.13228,106.791439,29.3,0.24378
1,2025-03-03 16:33:00,-6.132328,106.793651,29.5,0.24554
1,2025-03-03 16:33:30,-6.132242,106.79581,28.7,0.23883
1,2025-03-03 16:34:00,-6.132166,106.797689,25.0,0.20794
1,2025-03-03 16:34:30,-6.13209,106.799574,25.0,0.20863
1,2025-03-03 16:35:00,-6.132006,106.801659,27.7,0.23066
1,2025-03-03 16:35:30,-6.13173,106.803838,29.2,0.24319
1,2025-03-03 16:36:00,-6.131399,106.805847,27.0,0.22524
1,2025-03-03 16:36:30,-6.130951,106.807626,24.3,0.2029
1,2025-03-03 16:37:00,-6.130488,106.809465,25.2,0.2097
1,2025-03-03 16:37:30,-6.130067,106.811137,22.9,0.19067
1,2025-03-03 16:38:00,-6.12965,106.812794,22.7,0.18898
1,2025-03-03 16:38:30,-6.129728,106.815124,31.3,0.2609
1,2025-03-03 16:39:00,-6.130562,106.816899,26.3,0.21903
1,2025-03-03 16:39:30,-6.131503,106.818649,26.5,0.22095
1,2025-03-03 16:40:00,-6.131732,106.820369,23.5,0.19621
1,2025-03-03 16:40:30,-6.131411,106.822232,25.1,0.20905
1,2025-03-03 16:41:00,-6.13101,106.824558,31.3,0.26101
1,2025-03-03 16:41:30,-6.130646,106.826671,28.5,0.23709
1,2025-03-03 16:42:00,-6.130366,106.828766,28.1,0.23394
1,2025-03-03 16:42:30,-6.13023,106.83048,22.8,0.19007
1,2025-03-03 16:43:00,-6.130091,106.832179,22.6,0.18855
1,2025-03-03 16:43:30,-6.129742,106.83412,26.2,0.21808
1,2025-03-03 16:44:00,-6.129324,106.836452,31.4,0.26198
1,2025-03-03 16:44:30,-6.128989,106.838318,25.2,0.2096
1,2025-03-03 16:45:00,-6.128551,106.840313,27.1,0.22624
1,2025-03-03 16:45:30,-6.127908,106.842531,30.6,0.25542
1,2025-03-03 16:46:00,-6.127352,106.844786,30.8,0.25703
1,2025-03-03 16:46:30,-6.12697,106.846516,23.5,0.19583
1,2025-03-03 16:47:00,-6.126539,106.848465,26.5,0.22083
1,2025-03-03 16:47:30,-6.12609,106.850338,25.6,0.21309
1,2025-03-03 16:48:00,-6.125522,106.852229,26.2,0.21844
1,2025-03-03 16:48:30,-6.124646,106.854256,29.3,0.24454
1,2025-03-03 16:49:00,-6.123834,106.856072,26.4,0.22011
1,2025-03-03 16:49:30,-6.122982,106.857979,27.7,0.23119
1,2025-03-03 16:50:00,-6.122271,106.860172,30.7,0.25609
1,2025-03-03 16:50:30,-6.122204,106.861961,24.3,0.20256
1,2025-03-03 16:51:00,-6.122582,106.863852,25.6,0.21322
1,2025-03-03 16:51:30,-6.123029,106.866087,30.3,0.25215
1,2025-03-03 16:52:00,-6.123415,106.868018,26.1,0.21774
1,2025-03-03 16:52:30,-6.12386,106.870244,30.1,0.25103
1,2025-03-03 16:53:00,-6.124197,106.871927,22.8,0.18975
1,2025-03-03 16:53:30,-6.124605,106.873968,27.6,0.23015
1,2025-03-03 16:54:00,-6.125014,106.876013,27.7,0.23073
1,2025-03-03 16:54:30,-6.125372,106.877804,24.2,0.20193
1,2025-03-03 16:55:00,-6.125803,106.879961,29.2,0.2433
1,2025-03-03 16:55:30,-6.126247,106.882183,30.1,0.25048
1,2025-03-03 16:56:00,-6.126247,106.882183,0.0,0.0
1,2025-03-03 16:56:30,-6.126247,106.882183,0.0,0.0
1,2025-03-03 16:57:00,-6.126247,106.882183,0.0,0.0
1,2025-03-03 16:57:30,-6.126247,106.882183,0.0,0.0
1,2025-03-03 16:58:00,-6.126247,106.882183,0.0,0.0
1,2025-03-03 16:58:30,-6.126247,106.882183,0.0,0.0
1,2025-03-03 16:59:00,-6.126247,106.882183,0.0,0.0
1,2025-03-03 16:59:30,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:00:00,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:00:30,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:01:00,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:01:30,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:02:00,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:02:30,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:03:00,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:03:30,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:04:00,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:04:30,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:05:00,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:05:30,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:06:00,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:06:30,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:07:00,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:07:30,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:08:00,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:08:30,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:09:00,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:09:30,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:10:00,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:10:30,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:11:00,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:11:30,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:12:00,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:12:30,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:13:00,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:13:30,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:14:00,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:14:30,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:15:00,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:15:30,-6.126247,106.882183,0.0,0.0
1,2025-03-03 17:16:00,-6.126735,106.883774,22.2,0.18482
1,2025-03-03 17:16:30,-6.127387,106.885436,23.7,0.19753
1,2025-03-03 17:17:00,-6.128231,106.887083,24.7,0.20583
1,2025-03-03 17:17:30,-6.129231,106.888639,24.6,0.20484
1,2025-03-03 17:18:00,-6.130268,106.890252,25.5,0.21238
1,2025-03-03 17:18:30,-6.131052,106.891823,23.7,0.19708
1,2025-03-03 17:19:00,-6.130794,106.893067,19.5,0.16286
1,2025-03-03 17:19:30,-6.129335,106.893551,21.0,0.17541
1,2025-03-03 17:20:00,-6.127813,106.893486,20.3,0.16944
1,2025-03-03 17:20:30,-6.126453,106.893429,18.2,0.15131
1,2025-03-03 17:21:00,-6.124564,106.893349,25.2,0.21025
1,2025-03-03 17:21:30,-6.123174,106.89329,18.6,0.15475
1,2025-03-03 17:22:00,-6.121683,106.893227,19.9,0.16593
1,2025-03-03 17:22:30,-6.120082,106.89316,21.4,0.17818
1,2025-03-03 17:23:00,-6.118182,106.893079,25.4,0.2115
1,2025-03-03 17:23:30,-6.116911,106.89326,21.5,0.17937
1,2025-03-03 17:24:00,-6.118429,106.893422,20.9,0.17382
1,2025-03-03 17:24:30,-6.120143,106.893538,22.9,0.19106
1,2025-03-03 17:25:00,-6.121596,106.893637,19.4,0.16191
1,2025-03-03 17:25:30,-6.123362,106.893767,23.9,0.19875
1,2025-03-03 17:26:00,-6.122917,106.893887,25.3,0.211
2,2025-03-03 20:06:00,-5.999488,106.022506,45.4,0.37798
2,2025-03-03 20:06:30,-5.99597,106.022512,46.9,0.39118
2,2025-03-03 20:07:00,-5.995688,106.025914,46.7,0.38915
2,2025-03-03 20:07:30,-5.993616,106.028498,48.1,0.401
2,2025-03-03 20:08:00,-5.990609,106.030664,49.4,0.41134
2,2025-03-03 20:08:30,-5.987686,106.032159,44.6,0.37138
2,2025-03-03 20:09:00,-5.984111,106.031784,50.8,0.42366
2,2025-03-03 20:09:30,-5.984157,106.033845,38.9,0.32441
2,2025-03-03 20:10:00,-5.986254,106.036186,41.8,0.34837
2,2025-03-03 20:10:30,-5.988237,106.03879,43.6,0.36337
2,2025-03-03 20:11:00,-5.989809,106.041922,47.4,0.39475
2,2025-03-03 20:11:30,-5.989915,106.044954,40.8,0.33972
2,2025-03-03 20:12:00,-5.98983,106.048191,43.1,0.35929
2,2025-03-03 20:12:30,-5.9911,106.050982,41.0,0.342
2,2025-03-03 20:13:00,-5.993546,106.053601,47.7,0.39726
2,2025-03-03 20:13:30,-5.99597,106.056195,47.2,0.39363
2,2025-03-03 20:14:00,-5.9984,106.058797,47.4,0.39473
2,2025-03-03 20:14:30,-6.000847,106.061415,47.7,0.39737
2,2025-03-03 20:15:00,-6.003478,106.06423,51.3,0.42714
2,2025-03-03 20:15:30,-6.005276,106.066501,38.5,0.3211
2,2025-03-03 20:16:00,-6.007568,106.069686,52.2,0.43536
2,2025-03-03 20:16:30,-6.009036,106.072102,37.6,0.3131
2,2025-03-03 20:17:00,-6.010591,106.075045,44.3,0.36895
2,2025-03-03 20:17:30,-6.011855,106.077684,38.9,0.32397
2,2025-03-03 20:18:00,-6.013328,106.080756,45.3,0.37716
2,2025-03-03 20:18:30,-6.014783,106.083532,41.7,0.34747
2,2025-03-03 20:19:00,-6.016303,106.085898,37.4,0.31149
2,2025-03-03 20:19:30,-6.018334,106.088591,44.9,0.37452
2,2025-03-03 20:20:00,-6.020936,106.091555,52.5,0.4377
2,2025-03-03 20:20:30,-6.023623,106.094027,48.6,0.40501
2,2025-03-03 20:21:00,-6.026011,106.096225,43.2,0.3599
2,2025-03-03 20:21:30,-6.029302,106.098321,52.0,0.43322
2,2025-03-03 20:22:00,-6.031669,106.099826,37.4,0.31145
2,2025-03-03 20:22:30,-6.034847,106.101847,50.2,0.41808
2,2025-03-03 20:23:00,-6.037785,106.103715,46.4,0.38649
2,2025-03-03 20:23:30,-6.040518,106.105899,46.7,0.38876
2,2025-03-03 20:24:00,-6.043185,106.108492,49.5,0.41243
2,2025-03-03 20:24:30,-6.045481,106.110992,45.2,0.37665
2,2025-03-03 20:25:00,-6.04803,106.113962,52.1,0.43384
2,2025-03-03 20:25:30,-6.050515,106.116337,45.9,0.38243
2,2025-03-03 20:26:00,-6.052778,106.118227,39.3,0.3272
2,2025-03-03 20:26:30,-6.0559,106.120324,50.2,0.41813
2,2025-03-03 20:27:00,-6.058546,106.121867,40.8,0.34027
2,2025-03-03 20:27:30,-6.061641,106.123506,46.7,0.389
2,2025-03-03 20:28:00,-6.064244,106.124884,39.3,0.32716
2,2025-03-03 20:28:30,-6.067546,106.126632,49.8,0.41486
2,2025-03-03 20:29:00,-6.07078,106.128345,48.8,0.40648
2,2025-03-03 20:29:30,-6.073672,106.129876,43.6,0.36335
2,2025-03-03 20:30:00,-6.07702,106.131649,50.5,0.42082
2,2025-03-03 20:30:30,-6.07988,106.133164,43.1,0.35934
2,2025-03-03 20:31:00,-6.083173,106.135136,51.3,0.42734
2,2025-03-03 20:31:30,-6.085688,106.137977,51.1,0.42556
2,2025-03-03 20:32:00,-6.086783,106.140639,38.2,0.31864
2,2025-03-03 20:32:30,-6.087791,106.143562,41.0,0.34199
2,2025-03-03 20:33:00,-6.088712,106.146231,37.5,0.31243
2,2025-03-03 20:33:30,-6.089701,106.149096,40.2,0.33528
2,2025-03-03 20:34:00,-6.090701,106.151995,40.7,0.33926
2,2025-03-03 20:34:30,-6.091903,106.155478,48.9,0.40762
2,2025-03-03 20:35:00,-6.093188,106.159203,52.3,0.43598
2,2025-03-03 20:35:30,-6.094397,106.162409,45.5,0.37941
2,2025-03-03 20:36:00,-6.096001,106.165704,48.7,0.40582
2,2025-03-03 20:36:30,-6.098193,106.168973,52.3,0.43618
2,2025-03-03 20:37:00,-6.100391,106.17166,46.3,0.38573
2,2025-03-03 20:37:30,-6.102595,106.174015,42.9,0.35767
2,2025-03-03 20:38:00,-6.104828,106.176147,41.1,0.34232
2,2025-03-03 20:38:30,-6.107055,106.178272,41.0,0.34139
2,2025-03-03 20:39:00,-6.109316,106.180429,41.6,0.34651
2,2025-03-03 20:39:30,-6.112075,106.183063,50.8,0.42295
2,2025-03-03 20:40:00,-6.114478,106.185356,44.2,0.36835
2,2025-03-03 20:40:30,-6.116973,106.187506,43.9,0.36561
2,2025-03-03 20:41:00,-6.119625,106.189072,41.1,0.34271
2,2025-03-03 20:41:30,-6.122525,106.19034,42.2,0.35165
2,2025-03-03 20:42:00,-6.125552,106.191715,44.4,0.36999
2,2025-03-03 20:42:30,-6.127723,106.193787,40.2,0.3347
2,2025-03-03 20:43:00,-6.129433,106.197207,51.1,0.42583
2,2025-03-03 20:43:30,-6.130435,106.199834,37.3,0.31116
2,2025-03-03 20:44:00,-6.131599,106.2031,46.0,0.38358
2,2025-03-03 20:44:30,-6.132663,106.20609,42.1,0.35106
2,2025-03-03 20:45:00,-6.133845,106.209407,46.8,0.3896
2,2025-03-03 20:45:30,-6.134817,106.212138,38.5,0.32066
2,2025-03-03 20:46:00,-6.136017,106.215505,47.5,0.39549
2,2025-03-03 20:46:30,-6.137271,106.219026,49.6,0.41352
2,2025-03-03 20:47:00,-6.138048,106.222518,47.7,0.39753
2,2025-03-03 20:47:30,-6.138215,106.225666,41.8,0.34851
2,2025-03-03 20:48:00,-6.138294,106.228888,42.8,0.35636
2,2025-03-03 20:48:30,-6.138354,106.23242,46.9,0.39054
2,2025-03-03 20:49:00,-6.138404,106.235326,38.6,0.32132
2,2025-03-03 20:49:30,-6.138469,106.239102,50.1,0.41754
2,2025-03-03 20:50:00,-6.138518,106.242007,38.5,0.32123
2,2025-03-03 20:50:30,-6.138584,106.24584,50.9,0.42389
2,2025-03-03 20:51:00,-6.138635,106.248804,39.3,0.32775
2,2025-03-03 20:51:30,-6.138686,106.251802,39.8,0.33141
2,2025-03-03 20:52:00,-6.138745,106.255264,45.9,0.38281
2,2025-03-03 20:52:30,-6.1388,106.258485,42.7,0.35619
2,2025-03-03 20:53:00,-6.139326,106.261926,46.3,0.38582
2,2025-03-03 20:53:30,-6.1402,106.265637,50.7,0.42233
2,2025-03-03 20:54:00,-6.141242,106.268995,46.7,0.38885
2,2025-03-03 20:54:30,-6.142264,106.272287,45.8,0.38127
2,2025-03-03 20:55:00,-6.143035,106.275164,39.6,0.32966
2,2025-03-03 20:55:30,-6.14346,106.278359,42.8,0.35696
2,2025-03-03 20:56:00,-6.143224,106.282111,49.9,0.41568
2,2025-03-03 20:56:30,-6.142334,106.285301,44.7,0.37243
2,2025-03-03 20:57:00,-6.140116,106.287981,49.5,0.41254
2,2025-03-03 20:57:30,-6.139853,106.290836,38.1,0.31787
2,2025-03-03 20:58:00,-6.138586,106.293655,41.3,0.34438
2,2025-03-03 20:58:30,-6.137027,106.296538,43.5,0.3629
2,2025-03-03 20:59:00,-6.136186,106.299333,42.3,0.35289
2,2025-03-03 20:59:30,-6.137806,106.302145,43.1,0.35925
2,2025-03-03 21:00:00,-6.140316,106.305283,56.6,0.47159
2,2025-03-03 21:00:30,-6.143994,106.307255,55.6,0.4634
2,2025-03-03 21:01:00,-6.147579,106.309176,54.2,0.45172
2,2025-03-03 21:01:30,-6.15055,106.311505,50.4,0.41982
2,2025-03-03 21:02:00,-6.153209,106.314067,50.8,0.42366
2,2025-03-03 21:02:30,-6.154938,106.317321,49.1,0.40898
2,2025-03-03 21:03:00,-6.158088,106.319685,53.1,0.44225
2,2025-03-03 21:03:30,-6.160691,106.32299,56.8,0.47369
2,2025-03-03 21:04:00,-6.162319,106.326358,50.7,0.42235
2,2025-03-03 21:04:30,-6.164698,106.329034,48.1,0.40098
2,2025-03-03 21:05:00,-6.167055,106.331427,44.7,0.3727
2,2025-03-03 21:05:30,-6.169976,106.3342,54.3,0.45264
2,2025-03-03 21:06:00,-6.173473,106.336279,54.3,0.45236
2,2025-03-03 21:06:30,-6.176485,106.338273,48.2,0.40136
2,2025-03-03 21:07:00,-6.179946,106.339741,50.3,0.41879
2,2025-03-03 21:07:30,-6.183939,106.340973,55.7,0.46442
2,2025-03-03 21:08:00,-6.187468,106.342528,51.6,0.42997
2,2025-03-03 21:08:30,-6.190759,106.34388,47.4,0.39531
2,2025-03-03 21:09:00,-6.19388,106.345666,48.4,0.40336
2,2025-03-03 21:09:30,-6.196943,106.347353,46.6,0.3887
2,2025-03-03 21:10:00,-6.200578,106.348726,51.8,0.43197
2,2025-03-03 21:10:30,-6.203652,106.349869,43.7,0.36457
2,2025-03-03 21:11:00,-6.20664,106.352408,52.4,0.43666
2,2025-03-03 21:11:30,-6.207717,106.355797,47.8,0.39826
2,2025-03-03 21:12:00,-6.207754,106.359827,53.6,0.44626
2,2025-03-03 21:12:30,-6.205815,106.363714,58.5,0.48785
2,2025-03-03 21:13:00,-6.205693,106.368001,59.8,0.4987
2,2025-03-03 21:13:30,-6.20598,106.371883,57.8,0.48189
2,2025-03-03 21:14:00,-6.207416,106.375339,54.2,0.45183
2,2025-03-03 21:14:30,-6.209741,106.377769,45.2,0.37707
2,2025-03-03 21:15:00,-6.209089,106.382061,59.1,0.49262
2,2025-03-03 21:15:30,-6.207612,106.38524,51.6,0.42996
2,2025-03-03 21:16:00,-6.209403,106.388006,44.4,0.36962
2,2025-03-03 21:16:30,-6.211718,106.391873,60.7,0.50606
2,2025-03-03 21:17:00,-6.213796,106.395035,50.7,0.42234
2,2025-03-03 21:17:30,-6.214174,106.398772,50.8,0.42304
2,2025-03-03 21:18:00,-6.215677,106.403015,61.3,0.5111
2,2025-03-03 21:18:30,-6.215866,106.406481,46.1,0.3839
2,2025-03-03 21:19:00,-6.216842,106.409905,47.2,0.3937
2,2025-03-03 21:19:30,-6.217875,106.41353,50.0,0.41685
2,2025-03-03 21:20:00,-6.218684,106.416988,47.2,0.39306
2,2025-03-03 21:20:30,-6.221237,106.420372,58.3,0.48542
2,2025-03-03 21:21:00,-6.224658,106.422952,57.1,0.47548
2,2025-03-03 21:21:30,-6.22685,106.426516,57.2,0.47665
2,2025-03-03 21:22:00,-6.228634,106.430715,60.6,0.50482
2,2025-03-03 21:22:30,-6.227351,106.434295,52.8,0.43986
2,2025-03-03 21:23:00,-6.224472,106.4367,50.4,0.42015
2,2025-03-03 21:23:30,-6.220888,106.439304,59.0,0.49159
2,2025-03-03 21:24:00,-6.217428,106.441819,57.0,0.47467
2,2025-03-03 21:24:30,-6.214266,106.444873,58.6,0.48792
2,2025-03-03 21:25:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:25:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:26:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:26:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:27:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:27:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:28:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:28:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:29:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:29:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:30:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:30:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:31:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:31:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:32:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:32:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:33:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:33:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:34:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:34:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:35:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:35:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:36:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:36:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:37:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:37:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:38:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:38:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:39:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:39:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:40:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:40:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:41:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:41:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:42:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:42:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:43:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:43:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:44:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:44:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:45:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:45:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:46:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:46:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:47:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:47:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:48:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:48:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:49:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:49:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:50:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:50:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:51:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:51:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:52:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:52:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:53:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:53:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:54:00,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:54:30,-6.214266,106.444873,0.0,0.0
2,2025-03-03 21:55:00,-6.211063,106.447298,53.5,0.44588
2,2025-03-03 21:55:30,-6.20816,106.449471,48.3,0.40235
2,2025-03-03 21:56:00,-6.205225,106.45167,48.8,0.40697
2,2025-03-03 21:56:30,-6.202187,106.453944,50.5,0.42103
2,2025-03-03 21:57:00,-6.198909,106.4564,54.5,0.45447
2,2025-03-03 21:57:30,-6.197785,106.459248,60.6,0.5049
2,2025-03-03 21:58:00,-6.202107,106.458926,58.7,0.4894
2,2025-03-03 21:58:30,-6.204645,106.462454,59.4,0.49488
2,2025-03-03 21:59:00,-6.20555,106.46565,44.1,0.36762
2,2025-03-03 21:59:30,-6.205978,106.469809,55.7,0.46434
2,2025-03-03 22:00:00,-6.205339,106.473972,56.2,0.46802
2,2025-03-03 22:00:30,-6.203936,106.477724,53.3,0.4439
2,2025-03-03 22:01:00,-6.202212,106.481181,51.3,0.42747
2,2025-03-03 22:01:30,-6.200691,106.485067,55.6,0.46323
2,2025-03-03 22:02:00,-6.200027,106.489068,54.3,0.45216
2,2025-03-03 22:02:30,-6.200174,106.49325,55.7,0.46399
2,2025-03-03 22:03:00,-6.201054,106.497376,56.0,0.46665
2,2025-03-03 22:03:30,-6.202106,106.502221,65.8,0.54823
2,2025-03-03 22:04:00,-6.203053,106.506583,59.2,0.49351
2,2025-03-03 22:04:30,-6.204117,106.511483,66.5,0.55441
2,2025-03-03 22:05:00,-6.204882,106.515387,52.8,0.44035
2,2025-03-03 22:05:30,-6.205228,106.51935,52.8,0.43989
2,2025-03-03 22:06:00,-6.205373,106.523923,60.7,0.50575
2,2025-03-03 22:06:30,-6.205516,106.528433,59.9,0.49882
2,2025-03-03 22:07:00,-6.205972,106.533498,67.6,0.56352
2,2025-03-03 22:07:30,-6.206787,106.538093,61.9,0.516
2,2025-03-03 22:08:00,-6.207547,106.542378,57.7,0.48114
2,2025-03-03 22:08:30,-6.209114,106.546243,55.7,0.46417
2,2025-03-03 22:09:00,-6.211952,106.549851,61.2,0.50989
2,2025-03-03 22:09:30,-6.214691,106.553296,58.6,0.48814
2,2025-03-03 22:10:00,-6.217372,106.557594,67.5,0.56212
2,2025-03-03 22:10:30,-6.219224,106.561935,62.8,0.52355
2,2025-03-03 22:11:00,-6.22057,106.566962,69.1,0.57605
2,2025-03-03 22:11:30,-6.221153,106.571017,54.4,0.45292
2,2025-03-03 22:12:00,-6.221599,106.575205,55.9,0.46577
2,2025-03-03 22:12:30,-6.222032,106.579945,63.1,0.52609
2,2025-03-03 22:13:00,-6.222389,106.583852,52.0,0.43374
2,2025-03-03 22:13:30,-6.222857,106.588969,68.2,0.56796
2,2025-03-03 22:14:00,-6.223291,106.593721,63.3,0.5275
2,2025-03-03 22:14:30,-6.223744,106.598676,66.0,0.55003
2,2025-03-03 22:15:00,-6.224129,106.602885,56.1,0.46725
2,2025-03-03 22:15:30,-6.224516,106.607119,56.4,0.46999
2,2025-03-03 22:16:00,-6.224953,106.611901,63.7,0.53088
2,2025-03-03 22:16:30,-6.224875,106.61684,65.7,0.54718
2,2025-03-03 22:17:00,-6.224305,106.621578,63.3,0.52782
2,2025-03-03 22:17:30,-6.223709,106.625744,55.8,0.46527
2,2025-03-03 22:18:00,-6.222994,106.63074,67.0,0.55797
2,2025-03-03 22:18:30,-6.222288,106.635675,66.1,0.55111
2,2025-03-03 22:19:00,-6.22162,106.640349,62.6,0.52195
2,2025-03-03 22:19:30,-6.220991,106.644743,58.9,0.4907
2,2025-03-03 22:20:00,-6.220257,106.649879,68.8,0.57362
2,2025-03-03 22:20:30,-6.219702,106.653761,52.0,0.43347
2,2025-03-03 22:21:00,-6.218957,106.658968,69.8,0.58154
2,2025-03-03 22:21:30,-6.218359,106.663145,56.0,0.46654
2,2025-03-03 22:22:00,-6.217639,106.667223,55.0,0.4585
2,2025-03-03 22:22:30,-6.216569,106.67108,53.1,0.4427
2,2025-03-03 22:23:00,-6.21552,106.674866,52.1,0.43442
2,2025-03-03 22:23:30,-6.214338,106.679126,58.7,0.48894
2,2025-03-03 22:24:00,-6.213077,106.683675,62.6,0.52203
2,2025-03-03 22:24:30,-6.211706,106.688618,68.1,0.56728
2,2025-03-03 22:25:00,-6.210459,106.693115,61.9,0.51605
2,2025-03-03 22:25:30,-6.208253,106.697688,67.7,0.56388
2,2025-03-03 22:26:00,-6.205389,106.701626,64.8,0.54032
2,2025-03-03 22:26:30,-6.202467,106.705381,63.3,0.52714
2,2025-03-03 22:27:00,-6.199708,106.708926,59.7,0.4977
2,2025-03-03 22:27:30,-6.196586,106.712939,67.6,0.56325
2,2025-03-03 22:28:00,-6.193395,106.717041,69.1,0.57582
2,2025-03-03 22:28:30,-6.191434,106.720641,54.7,0.45573
